UBERON ID,UBERON Label,FMA ID,FMA Label,
UBERON:0001158,descending colon,FMA:14547,Descending colon,
UBERON:0001159,sigmoid colon,FMA:14548,Sigmoid colon,
UBERON:0001160,fundus of stomach,FMA:14559,Fundus of stomach,
UBERON:0001161,body of stomach,FMA:14560,Body of stomach,
UBERON:0001162,cardia of stomach,FMA:14561,Cardia of stomach,
UBERON:0001163,lesser curvature of stomach,FMA:14572,Lesser curvature of stomach,
UBERON:0001164,greater curvature of stomach,FMA:14574,Greater curvature of stomach,
UBERON:0001165,pyloric antrum,FMA:14579,Pyloric antrum,
UBERON:0001166,pylorus,FMA:14581,Pylorus,
UBERON:0001167,wall of stomach,FMA:14582,Wall of stomach,
UBERON:0001168,wall of small intestine,FMA:14615,Wall of small intestine,
UBERON:0001169,wall of large intestine,FMA:14619,Wall of large intestine,
UBERON:0001170,mesentery of small intestine,FMA:14643,Mesentery of small intestine,
UBERON:0001171,portal lobule,FMA:14653,Portal lobule,
UBERON:0001172,hepatic acinus,FMA:14654,Hepatic acinus,
UBERON:0001173,biliary tree,FMA:14665,Biliary tree,
UBERON:0001174,common bile duct,FMA:14667,Common bile duct,
UBERON:0001175,common hepatic duct,FMA:14668,Common hepatic duct,
UBERON:0001176,right hepatic duct,FMA:14669,Right hepatic duct,
UBERON:0001177,left hepatic duct,FMA:14670,Left hepatic duct,
UBERON:0001178,visceral peritoneum,FMA:14703,Visceral peritoneum,
UBERON:0001179,peritoneal cavity,FMA:14704,Peritoneal cavity,
UBERON:0001180,superior recess of lesser sac,FMA:14708,Superior recess of lesser sac,
UBERON:0001181,inferior recess of lesser sac,FMA:14709,Inferior recess of lesser sac,
UBERON:0001182,superior mesenteric artery,FMA:14749,Superior mesenteric artery,
UBERON:0001183,inferior mesenteric artery,FMA:14750,Inferior mesenteric artery,
UBERON:0001184,renal artery,FMA:14751,Renal artery,
UBERON:0001185,right renal artery,FMA:14752,Right renal artery,
UBERON:0001186,left renal artery,FMA:14753,Left renal artery,
UBERON:0001187,testicular artery,FMA:14758,Testicular artery,
UBERON:0001188,right testicular artery,FMA:14759,Right testicular artery,
UBERON:0001189,left testicular artery,FMA:14760,Left testicular artery,
UBERON:0001190,ovarian artery,FMA:14761,Ovarian artery,
UBERON:0001191,common iliac artery,FMA:14764,Common iliac artery,
UBERON:0001192,left gastric artery,FMA:14768,Left gastric artery,
UBERON:0001193,hepatic artery,FMA:14769,Hepatic artery,
UBERON:0001194,splenic artery,FMA:14773,Splenic artery,
UBERON:0001195,inferior pancreaticoduodenal artery,FMA:14805,Inferior pancreaticoduodenal artery,
UBERON:0001196,middle colic artery,FMA:14810,Middle colic artery,
UBERON:0001197,ileocolic artery,FMA:14815,Ileocolic artery,
UBERON:0001198,superior suprarenal artery,FMA:14863,Superior suprarenal artery,
UBERON:0001199,mucosa of stomach,FMA:14907,Mucosa of stomach,
UBERON:0001200,submucosa of stomach,FMA:14908,Submucosa of stomach,
UBERON:0001201,serosa of stomach,FMA:14914,Serosa of stomach,
UBERON:0001202,pyloric sphincter,FMA:14916,Pyloric sphincter,
UBERON:0001203,muscularis mucosae of stomach,FMA:14924,Muscularis mucosae of stomach,
UBERON:0001204,mucosa of small intestine,FMA:14933,Mucosa of small intestine,
UBERON:0001205,submucosa of small intestine,FMA:14934,Submucosa of small intestine,
UBERON:0001206,serosa of small intestine,FMA:14938,Serosa of small intestine,
UBERON:0001207,mucosa of large intestine,FMA:14969,Mucosa of large intestine,
UBERON:0001208,submucosa of large intestine,FMA:14970,Submucosa of large intestine,
UBERON:0001209,serosa of large intestine,FMA:14975,Serosa of large intestine,
UBERON:0001210,muscularis mucosae of small intestine,FMA:15051,Muscularis mucosae of small intestine,
UBERON:0001212,duodenal gland,FMA:15060,Duodenal gland,
UBERON:0001213,intestinal villus,FMA:15072,Intestinal villus,
UBERON:0001214,pancreatic tributary of splenic vein,FMA:15388,Pancreatic tributary of splenic vein,
UBERON:0001215,inferior mesenteric vein,FMA:15391,Inferior mesenteric vein,
UBERON:0001216,jejunal vein,FMA:15402,Jejunal vein,
UBERON:0001217,ileal vein,FMA:15405,Ileal vein,
UBERON:0001218,middle colic vein,FMA:15406,Middle colic vein,
UBERON:0001219,ileocolic vein,FMA:15408,Ileocolic vein,
UBERON:0001220,quadratus lumborum,FMA:15569,Quadratus lumborum,
UBERON:0001221,transversus abdominis muscle,FMA:15570,Transversus abdominis,
UBERON:0001222,right ureter,FMA:15571,Right ureter,
UBERON:0001223,left ureter,FMA:15572,Left ureter,
UBERON:0001224,renal pelvis,FMA:15575,Renal pelvis,
UBERON:0001225,cortex of kidney,FMA:15581,Cortex of kidney,
UBERON:0001226,major calyx,FMA:15613,Major calyx,
UBERON:0001227,minor calyx,FMA:15614,Minor calyx,
UBERON:0001228,renal papilla,FMA:15622,Renal papilla,
UBERON:0001229,renal corpuscle,FMA:15625,Renal corpuscle,
UBERON:0001230,glomerular capsule,FMA:15626,Glomerular capsule,
UBERON:0001231,nephron tubule,FMA:15627,Renal tubule,
UBERON:0001232,collecting duct of renal tubule,FMA:15628,Collecting duct of renal tubule,
UBERON:0001233,right adrenal gland,FMA:15629,Right adrenal gland,
UBERON:0001234,left adrenal gland,FMA:15630,Left adrenal gland,
UBERON:0001235,adrenal cortex,FMA:15632,Adrenal cortex,
UBERON:0001236,adrenal medulla,FMA:15633,Adrenal medulla,
UBERON:0001237,paraaortic body,FMA:15647,Paraaortic body,
UBERON:0001238,lamina propria of small intestine,FMA:15651,Lamina propria of small intestine,
UBERON:0001239,muscularis mucosae of large intestine,FMA:15655,Muscularis mucosae of large intestine,
UBERON:0001240,muscularis mucosae of intestine,FMA:15691,Muscularis mucosae of intestine,
UBERON:0001241,crypt of Lieberkuhn of small intestine,FMA:15693,Crypt of Lieberkuhn of small intestine,
UBERON:0001242,intestinal mucosa,FMA:15695,Intestinal mucosa,
UBERON:0001243,serosa of intestine,FMA:15701,Serosa of intestine,
UBERON:0001244,internal anal sphincter,FMA:15710,Internal anal sphincter,
UBERON:0001245,anus,FMA:15711,Anus,
UBERON:0001246,interlobular bile duct,FMA:15767,Interlobular bile duct,
UBERON:0001247,falciform ligament,FMA:15823,Falciform ligament,
UBERON:0001248,hilum of spleen,FMA:15841,Hilum of spleen,
UBERON:0001250,red pulp of spleen,FMA:15844,Red pulp of spleen,
UBERON:0001251,marginal zone of spleen,FMA:15852,Marginal zone of spleen,
UBERON:0001252,adventitia of ureter,FMA:15892,Adventitia of ureter,
UBERON:0001253,lamina propria of ureter,FMA:15896,Lamina propria of ureter,
UBERON:0001254,urothelium of ureter,FMA:15897,Transitional epithelium of ureter,
UBERON:0001255,urinary bladder,FMA:15900,Urinary bladder,
UBERON:0001256,wall of urinary bladder,FMA:15902,Wall of urinary bladder,
UBERON:0001257,trigone of urinary bladder,FMA:15910,Trigone of urinary bladder,
UBERON:0001258,neck of urinary bladder,FMA:15912,Neck of urinary bladder,
UBERON:0001259,mucosa of urinary bladder,FMA:15928,Mucosa of urinary bladder,
UBERON:0001260,serosa of urinary bladder,FMA:15932,Serosa of urinary bladder,
UBERON:0001261,lamina propria of urinary bladder,FMA:15935,Lamina propria of urinary bladder,
UBERON:0001262,wall of intestine,FMA:15949,Wall of intestine,
UBERON:0001263,pancreatic acinus,FMA:16011,Pancreatic acinus,
UBERON:0001264,pancreas,FMA:7198,Pancreas,
UBERON:0001265,trabecula of spleen,FMA:16027,Trabecula of spleen,
UBERON:0001266,splenic cord,FMA:16031,Splenic cord,
UBERON:0001267,femoral nerve,FMA:16486,Femoral nerve,
UBERON:0001268,peritoneal fluid,FMA:16515,Portion of peritoneal fluid,
UBERON:0001269,acetabular part of hip bone,FMA:16579,Acetabulum,
UBERON:0001270,bony pelvis,FMA:16580,Bony pelvis,
UBERON:0001271,pelvic girdle region,FMA:16581,Pelvic girdle,
UBERON:0001272,innominate bone,FMA:16585,Hip bone,
UBERON:0001273,ilium,FMA:16589,Ilium,
UBERON:0001274,ischium,FMA:16592,Ischium,
UBERON:0001275,pubis,FMA:16595,Pubis,
UBERON:0001276,epithelium of stomach,FMA:17091,Epithelium of stomach,
UBERON:0001277,intestinal epithelium,FMA:17229,Intestinal epithelium,
UBERON:0001278,epithelium of large intestine,FMA:17301,Epithelium of large intestine,
UBERON:0001279,portal triad,FMA:17523,Portal triad,
UBERON:0001280,liver parenchyma,FMA:17540,Liver parenchyma,
UBERON:0001281,hepatic sinusoid,FMA:17543,Hepatic sinusoid,
UBERON:0001282,intralobular bile duct,FMA:17545,Intralobular bile duct,
UBERON:0001283,bile canaliculus,FMA:17547,Bile canaliculus,
UBERON:0001284,renal column,FMA:17633,Renal column,
UBERON:0001285,nephron,FMA:17640,Nephron,
UBERON:0001286,Bowman's space,FMA:17676,Bowman's space,
UBERON:0001287,proximal convoluted tubule,FMA:17693,Proximal convoluted tubule,
UBERON:0001288,loop of Henle,FMA:17698,Loop of Henle,
UBERON:0001289,descending limb of loop of Henle,FMA:17705,Descending limb of loop of Henle,
UBERON:0001290,proximal straight tubule,FMA:17716,Proximal straight tubule,
UBERON:0001291,thick ascending limb of loop of Henle,FMA:17722,Straight portion of distal convoluted tubule,
UBERON:0001292,distal convoluted tubule,FMA:17721,Distal convoluted tubule,
UBERON:0001293,outer medulla of kidney,FMA:17733,Set of outer region of renal pyramids,
UBERON:0001294,inner medulla of kidney,FMA:17734,Set of inner region of renal pyramids,
UBERON:0001295,endometrium,FMA:17742,Endometrium,
UBERON:0001296,myometrium,FMA:17743,Myometrium,
UBERON:0001297,serosa of uterus,FMA:17744,Serosa of uterus,
UBERON:0001298,psoas major muscle,FMA:18060,Psoas major,
UBERON:0001299,glans penis,FMA:18247,Glans penis,
UBERON:0001300,scrotum,FMA:18252,Scrotum,
UBERON:0001301,epididymis,FMA:18255,Epididymis,
UBERON:0001302,right uterine tube,FMA:18483,Right uterine tube,
UBERON:0001303,left uterine tube,FMA:18484,Left uterine tube,
UBERON:0001304,germinal epithelium of ovary,FMA:18629,Germinal epithelium of ovary,
UBERON:0001305,ovarian follicle,FMA:18640,Follicle of ovary,
UBERON:0001306,cumulus oophorus,FMA:18659,Cumulus oophorus,
UBERON:0001307,capsule of ovary,FMA:18662,Capsule of ovary,
UBERON:0001308,external iliac artery,FMA:18805,External iliac artery,
UBERON:0001309,internal iliac artery,FMA:18808,Internal iliac artery,
UBERON:0001310,umbilical artery,FMA:18820,Umbilical artery,
UBERON:0001311,inferior vesical artery,FMA:18823,Inferior vesical artery,
UBERON:0001312,superior vesical artery,FMA:18839,Superior vesical artery,
UBERON:0001313,iliolumbar artery,FMA:18845,Iliolumbar artery,
UBERON:0001314,obturator artery,FMA:18865,Obturator artery,
UBERON:0001315,superior gluteal artery,FMA:18868,Superior gluteal artery,
UBERON:0001316,external iliac vein,FMA:18883,External iliac vein,
UBERON:0001317,internal iliac vein,FMA:18884,Internal iliac vein,
UBERON:0001318,inferior vesical vein,FMA:18890,Inferior vesical vein,
UBERON:0001319,vaginal vein,FMA:18899,Vaginal vein,
UBERON:0001320,iliolumbar vein,FMA:18902,Iliolumbar vein,
UBERON:0001321,obturator vein,FMA:18914,Obturator vein,
UBERON:0001322,sciatic nerve,FMA:19034,Sciatic nerve,
UBERON:0001323,tibial nerve,FMA:19035,Tibial nerve,
UBERON:0001324,common fibular nerve,FMA:19039,Common fibular nerve,
UBERON:0001325,muscle of pelvis,FMA:19086,Muscle of pelvis,
UBERON:0001326,levator ani muscle,FMA:19087,Levator ani,
UBERON:0001327,coccygeus muscle,FMA:19088,Coccygeus,
UBERON:0001328,lobe of prostate,FMA:19570,Lobe of prostate,
UBERON:0001329,prostate gland anterior lobe,FMA:19574,Anterior lobe of prostate,
UBERON:0001330,pampiniform plexus,FMA:19607,Pampiniform plexus,
UBERON:0001331,skin of penis,FMA:19638,Skin of penis,
UBERON:0001332,prepuce of penis,FMA:19639,Prepuce of penis,
UBERON:0001333,male urethra,FMA:19668,Male urethra,
UBERON:0001334,female urethra,FMA:19669,Female urethra,
UBERON:0001335,prostatic urethra,FMA:19673,Prostatic urethra,
UBERON:0001337,spongiose part of urethra,FMA:19675,Spongiose part of urethra,
UBERON:0001338,urethral gland,FMA:19683,Urethral gland,
UBERON:0001339,ischiocavernosus muscle,FMA:19730,Ischiocavernosus,
UBERON:0001340,dorsal artery of penis,FMA:19795,Dorsal artery of penis,
UBERON:0001341,lesser sac,FMA:19800,Lesser sac,
UBERON:0001342,mesovarium,FMA:19815,Mesovarium,
UBERON:0001343,seminiferous tubule of testis,FMA:19825,Seminiferous tubule of testis,
UBERON:0001344,epithelium of vagina,FMA:19978,Epithelium of vagina,
UBERON:0001346,vaginal hymen,FMA:20005,Hymen of vagina,
UBERON:0001347,white adipose tissue,FMA:20117,White adipose tissue,
UBERON:0001348,brown adipose tissue,FMA:20118,Brown adipose tissue,
UBERON:0001349,externally connecting tube lumen,FMA:20192,Vestibule,
UBERON:0001350,coccyx,FMA:20229,Coccyx,
UBERON:0001351,lacrimal sac,FMA:20289,Lacrimal sac,
UBERON:0001352,external acoustic meatus,FMA:61734,External acoustic tube,
UBERON:0001354,inferior epigastric artery,FMA:20686,Inferior epigastric artery,
UBERON:0001355,deep femoral artery,FMA:20741,Deep femoral artery,
UBERON:0001356,medial circumflex femoral artery,FMA:20799,Medial circumflex femoral artery,
UBERON:0001357,inferior rectal artery,FMA:20824,Inferior rectal artery,
UBERON:0001358,perineal artery,FMA:20836,Perineal artery,
UBERON:0001359,cerebrospinal fluid,FMA:20935,Portion of cerebrospinal fluid,
UBERON:0001360,deep circumflex iliac vein,FMA:21182,Deep circumflex iliac vein,
UBERON:0001361,femoral vein,FMA:21185,Femoral vein,
UBERON:0001362,perineal vein,FMA:21246,Perineal vein,
UBERON:0001363,great saphenous vein,FMA:21376,Great saphenous vein,
UBERON:0001365,sacro-iliac joint,FMA:21440,Sacro-iliac joint,
UBERON:0001366,parietal peritoneum,FMA:21451,Parietal peritoneum,
UBERON:0001367,external anal sphincter,FMA:21930,External anal sphincter,
UBERON:0001368,obturator externus,FMA:22299,Obturator externus,
UBERON:0001369,iliacus muscle,FMA:22310,Iliacus,
UBERON:0001370,gluteus maximus,FMA:22314,Gluteus maximus,
UBERON:0001371,gluteus medius,FMA:22315,Gluteus medius,
UBERON:0001372,psoas minor muscle,FMA:22350,Psoas minor,
UBERON:0001373,sartorius muscle,FMA:22353,Sartorius,
UBERON:0001374,biceps femoris,FMA:22356,Biceps femoris,
UBERON:0001375,semitendinosus,FMA:22357,Semitendinosus,
UBERON:0001376,tensor fasciae latae muscle,FMA:22423,Tensor fasciae latae,
UBERON:0001377,quadriceps femoris,FMA:22428,Quadriceps femoris,
UBERON:0001378,rectus femoris,FMA:22430,Rectus femoris,
UBERON:0001379,vastus lateralis,FMA:22431,Vastus lateralis,
UBERON:0001380,vastus medialis,FMA:22432,Vastus medialis,
UBERON:0001381,semimembranosus muscle,FMA:22438,Semimembranosus,
UBERON:0001382,pectineus muscle,FMA:22440,Pectineus,
UBERON:0001384,primary motor cortex,FMA:224854,Primary motor cortex,
UBERON:0001385,tibialis anterior,FMA:22532,Tibialis anterior,
UBERON:0001386,extensor digitorum longus,FMA:22534,Extensor digitorum longus,
UBERON:0001387,fibularis longus,FMA:22539,Fibularis longus,
UBERON:0001388,gastrocnemius,FMA:22541,Gastrocnemius,
UBERON:0001389,soleus muscle,FMA:22542,Soleus,
UBERON:0001390,sural artery,FMA:22570,Sural artery,
UBERON:0001391,popliteus muscle,FMA:22590,Popliteus,
UBERON:0001392,flexor hallucis longus,FMA:22593,Flexor hallucis longus,
UBERON:0001393,auditory cortex,FMA:226221,Auditory cortex,
UBERON:0001394,axillary artery,FMA:22654,Axillary artery,
UBERON:0001395,thoraco-acromial artery,FMA:22671,Thoraco-acromial artery,
UBERON:0001396,lateral thoracic artery,FMA:22674,Lateral thoracic artery,
UBERON:0001397,subscapular artery,FMA:22677,Subscapular artery,
UBERON:0001398,brachial artery,FMA:22689,Brachial artery,
UBERON:0001399,deep brachial artery,FMA:22695,Deep brachial artery,
UBERON:0001400,iliocostalis thoracis muscle,FMA:22703,Iliocostalis thoracis,
UBERON:0001401,longissimus thoracis muscle,FMA:22709,Longissimus thoracis,
UBERON:0001402,longissimus cervicis muscle,FMA:22711,Longissimus cervicis,
UBERON:0001403,longissimus capitis,FMA:22714,Longissimus capitis,
UBERON:0001404,radial artery,FMA:22730,Radial artery,
UBERON:0001405,spinalis thoracis muscle,FMA:22765,Spinalis thoracis,
UBERON:0001406,ulnar artery,FMA:22796,Ulnar artery,
UBERON:0001407,semispinalis thoracis,FMA:22828,Semispinalis thoracis,
UBERON:0001408,semispinalis cervicis,FMA:22829,Semispinalis cervicis,
UBERON:0001409,semispinalis capitis,FMA:22830,Semispinalis capitis,
UBERON:0001410,common palmar digital artery,FMA:22852,Common palmar digital artery,
UBERON:0001411,basilic vein,FMA:22908,Basilic vein,
UBERON:0001412,common palmar digital vein,FMA:22923,Common palmar digital vein,
UBERON:0001413,brachial vein,FMA:22934,Brachial vein,
UBERON:0001414,median basilic vein,FMA:22963,Median cubital vein,
UBERON:0001415,skin of pelvis,FMA:22984,Skin of pelvis,
UBERON:0001416,skin of abdomen,FMA:22988,Skin of abdomen,
UBERON:0001416,skin of abdomen,FMA:23000,Zone of skin of abdomen,
UBERON:0001417,skin of neck,FMA:23021,Skin of neck,
UBERON:0001417,skin of neck,FMA:23022,Segment of skin of neck,
UBERON:0001418,skin of thorax,FMA:23029,Segment of skin of thorax,
UBERON:0001418,skin of thorax,FMA:23028,Skin of thorax,
UBERON:0001419,skin of limb,FMA:23100,Skin of limb,
UBERON:0001420,subscapular vein,FMA:23113,Subscapular vein,
UBERON:0001421,pectoral girdle region,FMA:23217,Pectoral girdle,
UBERON:0001422,facial lymphatic vessel,FMA:233946,Facial lymphatic vessel,
UBERON:0001423,radius bone,FMA:23463,Radius,
UBERON:0001424,ulna,FMA:23466,Ulna,
UBERON:0001425,pectoral lymphatic vessel,FMA:234865,Pectoral lymphatic vessel,
UBERON:0001426,jugular lymphatic vessel,FMA:234908,Jugular lymphatic vessel,
UBERON:0001427,radiale,FMA:23709,Scaphoid,
UBERON:0001428,intermedium,FMA:23712,Lunate,
UBERON:0001429,pisiform,FMA:23718,Pisiform,
UBERON:0001430,distal carpal bone 1,FMA:23721,Trapezium,
UBERON:0001431,distal carpal bone 2,FMA:23724,Trapezoid,
UBERON:0001432,distal carpal bone 3,FMA:23727,Capitate,
UBERON:0001433,distal carpal bone 4,FMA:23730,Hamate,
UBERON:0001434,skeletal system,FMA:23881,Skeletal system,
UBERON:0001435,carpal bone,FMA:23889,Carpal bone,
UBERON:0001436,phalanx of manus,FMA:23914,Phalanx of finger,
UBERON:0001437,epiphysis,FMA:24012,Epiphysis,
UBERON:0001438,metaphysis,FMA:24014,Metaphysis,
UBERON:0001439,compact bone tissue,FMA:24018,Compact bone,
UBERON:0001440,forelimb skeleton,FMA:24142,Skeleton of free upper limb,
UBERON:0001441,hindlimb skeleton,FMA:24144,Skeleton of free lower limb,
UBERON:0001442,skeleton of manus,FMA:24159,Skeleton of hand,
UBERON:0001443,chest,FMA:9576,Thorax,
UBERON:0001444,subdivision of head,FMA:24218,Subdivision of head,
UBERON:0001445,skeleton of pes,FMA:24222,Skeleton of foot,
UBERON:0001446,fibula,FMA:24479,Fibula,
UBERON:0001447,tarsal bone,FMA:24491,Tarsal bone,
UBERON:0001448,metatarsal bone,FMA:24492,Metatarsal bone,
UBERON:0001449,phalanx of pes,FMA:24493,Phalanx of toe,
UBERON:0001450,calcaneus,FMA:24496,Calcaneus,
UBERON:0001451,navicular bone of pes,FMA:24499,Navicular bone of foot,
UBERON:0001452,distal tarsal bone 1,FMA:24518,Medial cuneiform bone,
UBERON:0001453,distal tarsal bone 2,FMA:24519,Intermediate cuneiform bone,
UBERON:0001454,distal tarsal bone 3,FMA:24520,Lateral cuneiform bone,
