MONDO ID,MONDO Label,DOID,DO Label
MONDO:0000679,social emotional agnosia,DOID:0060149,social emotional agnosia
MONDO:0000680,astereognosia (disease),DOID:0060150,astereognosia
MONDO:0000681,tactile agnosia,DOID:0060151,tactile agnosia
MONDO:0000682,time agnosia,DOID:0060152,time agnosia
MONDO:0000683,topographical agnosia,DOID:0060153,topographical agnosia
MONDO:0000684,verbal auditory agnosia,DOID:0060154,verbal auditory agnosia
MONDO:0000685,visual agnosia (disease),DOID:0060155,visual agnosia
MONDO:0000686,alexia without agraphia,DOID:0060156,visual verbal agnosia
MONDO:0000687,diffuse alopecia areata,DOID:0060157,diffuse alopecia areata
MONDO:0000688,organic acidemia,DOID:0060159,organic acidemia
MONDO:0000689,survival motor neuron spinal muscular atrophy,DOID:0060160,survival motor neuron spinal muscular atrophy
MONDO:0000690,body dysmorphic disorder,DOID:0060163,body dysmorphic disorder
MONDO:0000693,bipolar ll disorder,DOID:0060166,bipolar ll disorder
MONDO:0000694,seasonal affective disorder,DOID:0060167,seasonal affective disorder
MONDO:0000698,gamma-amino butyric acid metabolism disorder,DOID:0060176,gamma-amino butyric acid metabolism disorder
MONDO:0000700,familial hemiplegic migraine,DOID:0060178,familial hemiplegic migraine
MONDO:0000701,ischemic colitis,DOID:0060181,ischemic colitis
MONDO:0000702,microscopic colitis,DOID:0060182,microscopic colitis
MONDO:0000703,collagenous colitis,DOID:0060183,collagenous colitis
MONDO:0000704,lymphocytic colitis,DOID:0060184,lymphocytic colitis
MONDO:0000705,clostridium difficile colitis,DOID:0060185,Clostridium difficile colitis
MONDO:0000706,chemical colitis,DOID:0060186,chemical colitis
MONDO:0000707,diversion colitis,DOID:0060187,diversion colitis
MONDO:0000708,Crohn jejunoileitis,DOID:0060188,jejunoileitis
MONDO:0000709,Crohn ileitis,DOID:0060189,ileitis
MONDO:0000710,gastroduodenal Crohn disease,DOID:0060191,gastroduodenal Crohn's disease
MONDO:0000711,amyotrophic lateral sclerosis type 13,DOID:0060204,amyotrophic lateral sclerosis type 13
MONDO:0000712,FTDALS1,DOID:0060213,FTDALS1
MONDO:0000713,Balo concentric sclerosis,DOID:0060215,Balo concentric sclerosis
MONDO:0000715,lymph node adenoid cystic carcinoma,DOID:0060219,lymph node adenoid cystic carcinoma
MONDO:0000716,agraphia,DOID:0060223,agraphia
MONDO:0000720,basal ganglia calcification,DOID:0060230,basal ganglia calcification
MONDO:0000722,non-syndromic synpolydactyly,DOID:0060242,synpolydactyly
MONDO:0000723,stutter disorder,DOID:0060243,stuttering
MONDO:0000724,specific language impairment,DOID:0060244,specific language impairment
MONDO:0000726,idiopathic scoliosis,DOID:0060250,idiopathic scoliosis
MONDO:0000727,scapuloperoneal myopathy,DOID:0060253,scapuloperoneal myopathy
MONDO:0000728,ptosis (disease),DOID:0060260,ptosis
MONDO:0000732,combined oxidative phosphorylation deficiency,DOID:0060286,combined oxidative phosphorylation deficiency
MONDO:0000733,cornea plana,DOID:0060287,cornea plana
MONDO:0000734,Ohdo syndrome and variants,DOID:0060289,Ohdo syndrome
MONDO:0000736,dyschromatosis universalis hereditaria,DOID:0060304,dyschromatosis universalis hereditaria
MONDO:0000739,uvulitis,DOID:0060310,uvulitis
MONDO:0000740,adenoid hypertrophy,DOID:0060311,adenoid hypertrophy
MONDO:0000741,angular cheilitis,DOID:0060312,angular cheilitis
MONDO:0000742,persistent generalized lymphadenopathy,DOID:0060314,persistent generalized lymphadenopathy
MONDO:0000743,oral hairy leukoplakia,DOID:0060315,oral hairy leukoplakia
MONDO:0000744,lung abscess (disease),DOID:0060317,lung abscess
MONDO:0000745,cardiac arrest,DOID:0060319,cardiac arrest
MONDO:0000746,inguinal hernia,DOID:0060320,inguinal hernia
MONDO:0000747,umbilical hernia,DOID:0060321,umbilical hernia
MONDO:0000748,mastoiditis (disease),DOID:0060322,mastoiditis
MONDO:0000749,breast abscess,DOID:0060323,breast abscess
MONDO:0000750,dental abscess,DOID:0060324,dental abscess
MONDO:0000751,cervical polyp (disease),DOID:0060325,cervical polyp
MONDO:0000754,anal fistula (disease),DOID:0060328,anal fistula
MONDO:0000755,ectopic pregnancy,DOID:0060329,ectopic pregnancy
MONDO:0000756,parameningeal embryonal rhabdomyosarcoma,DOID:0060338,parameningeal embryonal rhabdomyosarcoma
MONDO:0000757,glucocorticoid-induced osteoporosis,DOID:0060343,glucocorticoid-induced osteoporosis
MONDO:0000758,bacillary angiomatosis,DOID:0060345,bacillary angiomatosis
MONDO:0000761,chromosomal deletion syndrome,DOID:0060388,chromosomal deletion syndrome
MONDO:0000762,chromosomal duplication syndrome,DOID:0060429,chromosomal duplication syndrome
MONDO:0000763,epithelial and subepithelial dystrophy,DOID:0060440,epithelial and subepithelial dystrophy
MONDO:0000764,epithelial-stromal TGFBI dystrophy,DOID:0060441,epithelial-stromal TGFBI dystrophy
MONDO:0000765,stromal dystrophy,DOID:0060442,stromal dystrophy
MONDO:0000766,corneal endothelial dystrophy,DOID:0060443,corneal endothelial dystrophy
MONDO:0000769,chicken egg allergy,DOID:0060492,chicken egg allergy
MONDO:0000770,shellfish allergy,DOID:0060495,shellfish allergy
MONDO:0000771,allergic respiratory disease,DOID:0060496,respiratory allergy
MONDO:0000772,pollen allergy,DOID:0060497,pollen allergy
MONDO:0000773,Timothy grass allergy,DOID:0060498,Timothy grass allergy
MONDO:0000774,autoimmune neuropathy,DOID:0060499,autoimmune neuropathy
MONDO:0000775,drug allergy,DOID:0060500,drug allergy
MONDO:0000776,metal allergy,DOID:0060501,metal allergy
MONDO:0000777,gastrointestinal allergy,DOID:0060502,gastrointestinal allergy
MONDO:0000778,fruit allergy,DOID:0060503,fruit allergy
MONDO:0000779,apple allergy,DOID:0060504,apple allergy
MONDO:0000780,apricot allergy,DOID:0060505,apricot allergy
MONDO:0000781,cherry allergy,DOID:0060506,cherry allergy
MONDO:0000782,indian plum allergy,DOID:0060507,Indian plum allergy
MONDO:0000783,orange allery,DOID:0060508,orange allery
MONDO:0000784,melon allergy,DOID:0060509,melon allergy
MONDO:0000785,peach allergy,DOID:0060510,peach allergy
MONDO:0000786,plum allergy,DOID:0060511,plum allergy
MONDO:0000787,tomato allergy,DOID:0060512,tomato allergy
MONDO:0000788,fish allergy,DOID:0060513,fish allergy
MONDO:0000789,Atlantic cod allergy,DOID:0060514,Atlantic cod allergy
MONDO:0000790,Atlantic salmon allergy,DOID:0060515,Atlantic salmon allergy
MONDO:0000791,carp allergy,DOID:0060516,carp allergy
MONDO:0000792,obsolete zebrafish allergy,DOID:0060517,zebrafish allergy
MONDO:0000793,rainbow trout allergy,DOID:0060518,rainbow trout allergy
MONDO:0000794,beta-lactam allergy,DOID:0060519,beta-lactam allergy
MONDO:0000795,penicillin allergy,DOID:0060520,penicillin allergy
MONDO:0000796,cow milk allergy (disease),DOID:0060521,cow milk allergy
MONDO:0000797,goat milk allergy,DOID:0060522,goat milk allergy
MONDO:0000798,mollusc allergy,DOID:0060523,mollusc allergy
MONDO:0000799,crustacean allergy,DOID:0060524,crustacean allergy
MONDO:0000800,brown shrimp allergy,DOID:0060525,brown shrimp allergy
MONDO:0000801,green mud crab allergy,DOID:0060526,green mud crab allergy
MONDO:0000802,indian prawn allergy,DOID:0060527,Indian prawn allergy
MONDO:0000803,tiger prawn allergy,DOID:0060528,tiger prawn allergy
MONDO:0000804,white shrimp allergy,DOID:0060529,white shrimp allergy
MONDO:0000805,snail allergy,DOID:0060530,snail allergy
MONDO:0000806,horned turban snail allergy,DOID:0060531,horned turban snail allergy
MONDO:0000807,latex allergy,DOID:0060532,latex allergy
MONDO:0000809,purpura fulminans,DOID:0060538,purpura fulminans
MONDO:0000810,DMD-related dilated cardiomyopathy,DOID:0060561,DMD-related dilated cardiomyopathy
MONDO:0000811,anomalous left coronary artery from the pulmonary artery,DOID:0060562,anomalous left coronary artery from the pulmonary artery
MONDO:0000812,vertebral column disease,DOID:0060564,spinal disease
MONDO:0000813,cardiac tuberculosis,DOID:0060570,cardiac tuberculosis
MONDO:0000814,B-cell adult acute lymphocytic leukemia,DOID:0060592,B-cell adult acute lymphocytic leukemia
MONDO:0000815,fetal nicotine spectrum disorder,DOID:0060606,fetal nicotine spectrum disorder
MONDO:0000816,abdominal obesity-metabolic syndrome,DOID:0060611,abdominal obesity-metabolic syndrome
MONDO:0000817,corneal opacification and other ocular anomalies,DOID:0060648,corneal opacification and other ocular anomalies
MONDO:0000819,anencephaly,DOID:0060668,anencephaly
MONDO:0000820,cerebral cavernous malformation,DOID:0060669,cerebral cavernous malformation
MONDO:0000821,cerebral cavernous malformation 3,DOID:0060671,cerebral cavernous malformation 3
MONDO:0000823,familial temporal lobe epilepsy 3,DOID:0060750,familial temporal lobe epilepsy 3
MONDO:0000824,congenital diarrhea,DOID:0060774,congenital diarrhea
MONDO:0000827,salmonellosis,DOID:0060859,salmonellosis
MONDO:0000828,juvenile-onset Parkinson disease,DOID:0060893,juvenile-onset Parkinson disease
MONDO:0000831,thrombotic disease,DOID:0060903,thrombosis
MONDO:0000833,bone remodeling disease,DOID:0080005,bone remodeling disease
MONDO:0000834,bone deterioration disease,DOID:0080007,bone deterioration disease
MONDO:0000836,disease of bone structure,DOID:0080010,bone structure disease
MONDO:0000837,bone resorption disease,DOID:0080011,bone resorption disease
MONDO:0000838,chromosomal disease,DOID:0080014,chromosomal disease
MONDO:0000839,physical disorder,DOID:0080015,physical disorder
MONDO:0000840,dysbaric osteonecrosis,DOID:0080018,dysbaric osteonecrosis
MONDO:0000841,metaphyseal dysplasia,DOID:0080019,metaphyseal dysplasia
MONDO:0000842,Jansen's metaphyseal chondrodysplasia,DOID:0080020,Jansen's metaphyseal chondrodysplasia
MONDO:0000843,Shwachman-Diamond type metaphyseal dysplasia,DOID:0080023,Shwachman-Diamond type metaphyseal dysplasia
MONDO:0000844,spondyloepimetaphyseal dysplasia,DOID:0080027,spondyloepimetaphyseal dysplasia
MONDO:0000845,fibrous dysplasia,DOID:0080031,fibrous dysplasia
MONDO:0000849,fibrogenesis imperfecta ossium,DOID:0080040,fibrogenesis imperfecta ossium
MONDO:0000857,Charcot-Marie-tooth disease type 7,DOID:0080069,Charcot-Marie-Tooth disease type 7
MONDO:0000858,neuronal intestinal dysplasia,DOID:0080072,neuronal intestinal dysplasia
MONDO:0000859,spina bifida occulta (disease),DOID:0080073,spina bifida occulta
MONDO:0000863,"myopathy, lactic acidosis, and sideroblastic anemia",DOID:0080099,"myopathy, lactic acidosis, and sideroblastic anemia"
MONDO:0000865,congenital fiber-type disproportion,DOID:0080102,congenital fiber-type disproportion
MONDO:0000866,myoglobinuria,DOID:0080108,myoglobinuria
MONDO:0000870,childhood acute lymphoblastic leukemia,DOID:0080144,childhood acute lymphocytic leukemia
MONDO:0000871,T-cell childhood acute lymphocytic leukemia,DOID:0080145,T-cell childhood acute lymphocytic leukemia
MONDO:0000872,B-cell childhood acute lymphoblastic leukemia,DOID:0080146,B-cell childhood acute lymphoblastic leukemia
MONDO:0000873,lymphoblastic lymphoma,DOID:0080147,lymphoblastic lymphoma
MONDO:0000874,T-cell childhood lymphoblastic lymphoma,DOID:0080148,T-cell childhood lymphoblastic lymphoma
MONDO:0000875,adult acute monocytic leukemia,DOID:0080149,adult acute monocytic leukemia
MONDO:0000878,cytomegalovirus retinitis,DOID:0080160,Cytomegalovirus retinitis
MONDO:0000879,cutaneous candidiasis,DOID:0080161,cutaneous candidiasis
MONDO:0000881,"myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1",DOID:0080164,"myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1"
MONDO:0000882,myeloid and lymphoid neoplasms associated with PDGFRA rearrangement,DOID:0080165,myeloid and lymphoid neoplasms associated with PDGFRA rearrangement
MONDO:0000883,myeloid neoplasms associated with PDGFRB rearrangement,DOID:0080166,myeloid neoplasms associated with PDGFRB rearrangement
MONDO:0000884,myeloid and lymphoid neoplasms associated with FGFR1 abnormalities,DOID:0080167,myeloid and lymphoid neoplasms associated with FGFR1 abnormalities
MONDO:0000888,gastrointestinal mucositis,DOID:0080178,mucositis
MONDO:0000889,haemophilus meningitis,DOID:0080179,haemophilus meningitis
MONDO:0000890,Zika virus congenital syndrome,DOID:0080180,Zika virus congenital syndrome
MONDO:0000891,mixed fibrolamellar hepatocellular carcinoma,DOID:0080182,mixed fibrolamellar hepatocellular carcinoma
MONDO:0000892,colon medullary carcinoma,DOID:0080183,medullary colon carcinoma
MONDO:0000893,mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma,DOID:0080184,mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma
MONDO:0000894,mucinous bronchioloalveolar adenocarcinoma,DOID:0080185,mucinous bronchioloalveolar adenocarcinoma
MONDO:0000895,nonmucinous bronchioloalveolar adenocarcinoma,DOID:0080186,nonmucinous bronchioloalveolar adenocarcinoma
MONDO:0000898,malignant hemangioma,DOID:0080189,malignant hemangioma
MONDO:0000901,relapsed/refractory diffuse large B-cell lymphoma,DOID:0080192,relapsed/refractory diffuse large B-cell lymphoma
MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,DOID:0060600,hereditary motor and sensory neuropathy with agenesis of the corpus callosum
MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,DOID:0090003,agenesis of the corpus callosum with peripheral neuropathy
MONDO:0000903,myoclonus-dystonia syndrome,DOID:0090033,myoclonic dystonia
MONDO:0000904,complex cortical dysplasia with other brain malformations,DOID:0090131,complex cortical dysplasia with other brain malformations
MONDO:0000908,arrhythmogenic right ventricular dysplasia 13,DOID:0110084,arrhythmogenic right ventricular dysplasia 13
MONDO:0000909,Bartter disease type 4b,DOID:0110146,Bartter disease type 4b
MONDO:0000910,retinitis pigmentosa 6,DOID:0110413,retinitis pigmentosa 6
MONDO:0000911,dilated cardiomyopathy 1T,DOID:0110452,dilated cardiomyopathy 1T
MONDO:0000912,autosomal recessive nonsyndromic deafness 5,DOID:0110507,autosomal recessive nonsyndromic deafness 5
MONDO:0000913,hereditary spherocytosis type 2,DOID:0110917,hereditary spherocytosis type 2
MONDO:0000914,CADASIL 1,DOID:0111035,CADASIL 1
MONDO:0000915,Bernard-Soulier syndrome type A2,DOID:0111059,Bernard-Soulier syndrome type A2
MONDO:0000916,intestinal infectious disease,DOID:100,intestinal infectious disease
MONDO:0000918,endometritis,DOID:1002,endometritis
MONDO:0000919,ampulla of vater cancer,DOID:10020,ampulla of Vater cancer
MONDO:0000920,duodenum cancer,DOID:10021,duodenum cancer
MONDO:0000921,ampulla of vater neoplasm,DOID:10022,ampulla of Vater neoplasm
MONDO:0000922,pelvic inflammatory disease,DOID:1003,pelvic inflammatory disease
MONDO:0000923,interstitial emphysema,DOID:10030,interstitial emphysema
MONDO:0000924,compensatory emphysema,DOID:10031,compensatory emphysema
MONDO:0000925,hyperlucent lung,DOID:10032,hyperlucent lung
MONDO:0000926,eye accommodation disease,DOID:10034,eye accommodation disease
MONDO:0000927,asymptomatic neurosyphilis,DOID:10035,asymptomatic neurosyphilis
MONDO:0000928,eyelid melanoma,DOID:10040,malignant eyelid melanoma
MONDO:0000929,balloon cell malignant melanoma,DOID:10044,balloon cell malignant melanoma
MONDO:0000930,nodular malignant melanoma,DOID:10047,nodular malignant melanoma
MONDO:0000931,endometrial disease,DOID:1005,endometrial disease
MONDO:0000933,subglottis neoplasm,DOID:10069,subglottis neoplasm
MONDO:0000934,laryngeal leiomyoma,DOID:10070,larynx leiomyoma
MONDO:0000935,larynx squamous papilloma,DOID:10071,larynx squamous papilloma
MONDO:0000936,syphilitic meningitis,DOID:10073,syphilitic meningitis
MONDO:0000937,syphilitic encephalitis,DOID:10081,syphilitic encephalitis
MONDO:0000938,gastric leiomyoma,DOID:10087,gastric leiomyoma
MONDO:0000939,intracranial abscess,DOID:10095,intracranial abscess
MONDO:0000940,trypanosomiasis,DOID:10113,trypanosomiasis
MONDO:0000941,eyelid degenerative disease,DOID:10120,eyelid degenerative disease
MONDO:0000942,corneal disease,DOID:10124,corneal disease
MONDO:0000943,acute hydrops keratoconus,DOID:10125,acute hydrops keratoconus
MONDO:0000944,cerebral artery occlusion,DOID:10127,cerebral artery occlusion
MONDO:0000945,venous insufficiency (disease),DOID:10128,venous insufficiency
MONDO:0000946,psychologic vaginismus,DOID:10131,psychologic vaginismus
MONDO:0000947,psychosexual disorder,DOID:10132,psychosexual disorder
MONDO:0000948,xerophthalmia,DOID:10138,xerophthalmia
MONDO:0000949,conjunctival degeneration,DOID:10139,conjunctival degeneration
MONDO:0000950,asthenopia,DOID:10141,asthenopia
MONDO:0000951,thymus lymphoma,DOID:10146,thymus lymphoma
MONDO:0000952,cancer of long bone of lower limb,DOID:10149,long bones of lower limb cancer
MONDO:0000953,cancer of short bone of lower limb,DOID:10151,malignant neoplasm of short bones of lower limb
MONDO:0000954,Meckel diverticulum cancer,DOID:10152,Meckel's diverticulum cancer
